time,src_ip,cart_name,confidence,attack_phase,store_event,correct
259.0,10.1.1.30,ATTACKER-Cart-8,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
259.01,10.1.1.31,ATTACKER-Cart-9,1.0,Phase4-TCP-SYN-Flood,Store-Closing,True
259.01,10.1.1.27,ATTACKER-Cart-5,0.93,Phase4-TCP-SYN-Flood,Store-Closing,True
259.02,10.1.1.23,ATTACKER-Cart-1,0.94,Phase4-TCP-SYN-Flood,Store-Closing,True
259.07,10.1.1.24,ATTACKER-Cart-2,0.74,Phase4-TCP-SYN-Flood,Store-Closing,True
259.14,10.1.1.26,ATTACKER-Cart-4,0.95,Phase4-TCP-SYN-Flood,Store-Closing,True
260.0,10.1.1.26,ATTACKER-Cart-4,0.94,Phase4-TCP-SYN-Flood,Late-Night,True
260.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Late-Night,True
260.01,10.1.1.24,ATTACKER-Cart-2,0.92,Phase4-TCP-SYN-Flood,Late-Night,True
260.01,10.1.1.28,ATTACKER-Cart-6,0.96,Phase4-TCP-SYN-Flood,Late-Night,True
260.02,10.1.1.30,ATTACKER-Cart-8,0.99,Phase4-TCP-SYN-Flood,Late-Night,True
260.03,10.1.1.23,ATTACKER-Cart-1,0.92,Phase4-TCP-SYN-Flood,Late-Night,True
260.03,10.1.1.27,ATTACKER-Cart-5,0.94,Phase4-TCP-SYN-Flood,Late-Night,True
260.09,10.1.1.31,ATTACKER-Cart-9,0.79,Phase4-TCP-SYN-Flood,Late-Night,True
261.0,10.1.1.23,ATTACKER-Cart-1,0.88,Phase4-TCP-SYN-Flood,Late-Night,True
261.0,10.1.1.25,ATTACKER-Cart-3,0.97,Phase4-TCP-SYN-Flood,Late-Night,True
261.0,10.1.1.24,ATTACKER-Cart-2,0.92,Phase4-TCP-SYN-Flood,Late-Night,True
261.02,10.1.1.27,ATTACKER-Cart-5,0.95,Phase4-TCP-SYN-Flood,Late-Night,True
261.02,10.1.1.28,ATTACKER-Cart-6,0.66,Phase4-TCP-SYN-Flood,Late-Night,True
261.03,10.1.1.30,ATTACKER-Cart-8,0.9,Phase4-TCP-SYN-Flood,Late-Night,True
261.04,10.1.1.26,ATTACKER-Cart-4,0.86,Phase4-TCP-SYN-Flood,Late-Night,True
261.1,10.1.1.31,ATTACKER-Cart-9,0.93,Phase4-TCP-SYN-Flood,Late-Night,True
262.0,10.1.1.26,ATTACKER-Cart-4,0.73,Phase4-TCP-SYN-Flood,Late-Night,True
262.0,10.1.1.24,ATTACKER-Cart-2,0.83,Phase4-TCP-SYN-Flood,Late-Night,True
262.0,10.1.1.25,ATTACKER-Cart-3,0.97,Phase4-TCP-SYN-Flood,Late-Night,True
262.01,10.1.1.30,ATTACKER-Cart-8,0.9,Phase4-TCP-SYN-Flood,Late-Night,True
262.03,10.1.1.28,ATTACKER-Cart-6,0.96,Phase4-TCP-SYN-Flood,Late-Night,True
262.05,10.1.1.27,ATTACKER-Cart-5,0.69,Phase4-TCP-SYN-Flood,Late-Night,True
262.06,10.1.1.23,ATTACKER-Cart-1,0.99,Phase4-TCP-SYN-Flood,Late-Night,True
262.1,10.1.1.31,ATTACKER-Cart-9,0.91,Phase4-TCP-SYN-Flood,Late-Night,True
263.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Late-Night,True
263.0,10.1.1.31,ATTACKER-Cart-9,0.75,Phase4-TCP-SYN-Flood,Late-Night,True
263.0,10.1.1.24,ATTACKER-Cart-2,0.75,Phase4-TCP-SYN-Flood,Late-Night,True
263.03,10.1.1.27,ATTACKER-Cart-5,0.94,Phase4-TCP-SYN-Flood,Late-Night,True
263.03,10.1.1.30,ATTACKER-Cart-8,0.97,Phase4-TCP-SYN-Flood,Late-Night,True
263.04,10.1.1.23,ATTACKER-Cart-1,1.0,Phase4-TCP-SYN-Flood,Late-Night,True
263.08,10.1.1.26,ATTACKER-Cart-4,0.68,Phase4-TCP-SYN-Flood,Late-Night,True
263.13,10.1.1.28,ATTACKER-Cart-6,0.92,Phase4-TCP-SYN-Flood,Late-Night,True
264.0,10.1.1.30,ATTACKER-Cart-8,0.7,Phase4-TCP-SYN-Flood,Late-Night,True
264.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase4-TCP-SYN-Flood,Late-Night,True
264.0,10.1.1.26,ATTACKER-Cart-4,0.96,Phase4-TCP-SYN-Flood,Late-Night,True
264.01,10.1.1.27,ATTACKER-Cart-5,0.96,Phase4-TCP-SYN-Flood,Late-Night,True
264.02,10.1.1.28,ATTACKER-Cart-6,0.93,Phase4-TCP-SYN-Flood,Late-Night,True
264.02,10.1.1.31,ATTACKER-Cart-9,0.67,Phase4-TCP-SYN-Flood,Late-Night,True
264.02,10.1.1.23,ATTACKER-Cart-1,0.89,Phase4-TCP-SYN-Flood,Late-Night,True
264.05,10.1.1.24,ATTACKER-Cart-2,0.87,Phase4-TCP-SYN-Flood,Late-Night,True
265.0,10.1.1.24,ATTACKER-Cart-2,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
265.0,10.1.1.31,ATTACKER-Cart-9,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
265.0,10.1.1.26,ATTACKER-Cart-4,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
265.0,10.1.1.25,ATTACKER-Cart-3,0.7,Phase5-TCP-ACK-Flood,Late-Night,True
265.01,10.1.1.27,ATTACKER-Cart-5,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
265.03,10.1.1.28,ATTACKER-Cart-6,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
265.04,10.1.1.30,ATTACKER-Cart-8,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
265.09,10.1.1.23,ATTACKER-Cart-1,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
266.0,10.1.1.31,ATTACKER-Cart-9,0.83,Phase5-TCP-ACK-Flood,Late-Night,True
266.01,10.1.1.25,ATTACKER-Cart-3,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
266.01,10.1.1.27,ATTACKER-Cart-5,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
266.03,10.1.1.30,ATTACKER-Cart-8,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
266.03,10.1.1.26,ATTACKER-Cart-4,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
266.04,10.1.1.24,ATTACKER-Cart-2,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
266.08,10.1.1.23,ATTACKER-Cart-1,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
266.14,10.1.1.28,ATTACKER-Cart-6,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
267.0,10.1.1.24,ATTACKER-Cart-2,0.53,Phase5-TCP-ACK-Flood,Late-Night,True
267.0,10.1.1.26,ATTACKER-Cart-4,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
267.01,10.1.1.25,ATTACKER-Cart-3,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
267.03,10.1.1.31,ATTACKER-Cart-9,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
267.04,10.1.1.28,ATTACKER-Cart-6,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
267.05,10.1.1.27,ATTACKER-Cart-5,0.8,Phase5-TCP-ACK-Flood,Late-Night,True
267.05,10.1.1.23,ATTACKER-Cart-1,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
267.06,10.1.1.30,ATTACKER-Cart-8,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
268.0,10.1.1.26,ATTACKER-Cart-4,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
268.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
268.0,10.1.1.23,ATTACKER-Cart-1,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
268.01,10.1.1.28,ATTACKER-Cart-6,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
268.01,10.1.1.24,ATTACKER-Cart-2,0.73,Phase5-TCP-ACK-Flood,Late-Night,True
268.02,10.1.1.30,ATTACKER-Cart-8,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
268.02,10.1.1.31,ATTACKER-Cart-9,0.82,Phase5-TCP-ACK-Flood,Late-Night,True
268.03,10.1.1.27,ATTACKER-Cart-5,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
269.0,10.1.1.24,ATTACKER-Cart-2,0.86,Phase5-TCP-ACK-Flood,Late-Night,True
269.0,10.1.1.28,ATTACKER-Cart-6,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
269.0,10.1.1.25,ATTACKER-Cart-3,0.91,Phase5-TCP-ACK-Flood,Late-Night,True
269.01,10.1.1.31,ATTACKER-Cart-9,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
269.02,10.1.1.30,ATTACKER-Cart-8,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
269.03,10.1.1.23,ATTACKER-Cart-1,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
269.04,10.1.1.26,ATTACKER-Cart-4,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
269.05,10.1.1.27,ATTACKER-Cart-5,0.77,Phase5-TCP-ACK-Flood,Late-Night,True
270.0,10.1.1.24,ATTACKER-Cart-2,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
270.0,10.1.1.25,ATTACKER-Cart-3,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
270.01,10.1.1.27,ATTACKER-Cart-5,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
270.05,10.1.1.30,ATTACKER-Cart-8,0.76,Phase5-TCP-ACK-Flood,Late-Night,True
270.05,10.1.1.31,ATTACKER-Cart-9,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
270.05,10.1.1.23,ATTACKER-Cart-1,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
270.07,10.1.1.26,ATTACKER-Cart-4,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
270.09,10.1.1.28,ATTACKER-Cart-6,0.91,Phase5-TCP-ACK-Flood,Late-Night,True
271.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
271.0,10.1.1.24,ATTACKER-Cart-2,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
271.01,10.1.1.30,ATTACKER-Cart-8,0.84,Phase5-TCP-ACK-Flood,Late-Night,True
271.01,10.1.1.31,ATTACKER-Cart-9,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
271.01,10.1.1.25,ATTACKER-Cart-3,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
271.01,10.1.1.23,ATTACKER-Cart-1,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
271.02,10.1.1.28,ATTACKER-Cart-6,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
271.12,10.1.1.27,ATTACKER-Cart-5,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
272.0,10.1.1.24,ATTACKER-Cart-2,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
272.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
272.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
272.0,10.1.1.27,ATTACKER-Cart-5,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
272.01,10.1.1.25,ATTACKER-Cart-3,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
272.04,10.1.1.23,ATTACKER-Cart-1,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
272.04,10.1.1.31,ATTACKER-Cart-9,0.59,Phase5-TCP-ACK-Flood,Late-Night,True
272.22,10.1.1.28,ATTACKER-Cart-6,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
273.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
273.0,10.1.1.26,ATTACKER-Cart-4,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
273.02,10.1.1.30,ATTACKER-Cart-8,0.84,Phase5-TCP-ACK-Flood,Late-Night,True
273.02,10.1.1.31,ATTACKER-Cart-9,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
273.05,10.1.1.24,ATTACKER-Cart-2,0.85,Phase5-TCP-ACK-Flood,Late-Night,True
273.05,10.1.1.23,ATTACKER-Cart-1,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
273.13,10.1.1.28,ATTACKER-Cart-6,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
273.15,10.1.1.27,ATTACKER-Cart-5,0.71,Phase5-TCP-ACK-Flood,Late-Night,True
274.0,10.1.1.31,ATTACKER-Cart-9,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
274.0,10.1.1.25,ATTACKER-Cart-3,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
274.0,10.1.1.26,ATTACKER-Cart-4,0.83,Phase5-TCP-ACK-Flood,Late-Night,True
274.0,10.1.1.27,ATTACKER-Cart-5,0.78,Phase5-TCP-ACK-Flood,Late-Night,True
274.01,10.1.1.24,ATTACKER-Cart-2,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
274.02,10.1.1.30,ATTACKER-Cart-8,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
274.04,10.1.1.23,ATTACKER-Cart-1,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
274.09,10.1.1.28,ATTACKER-Cart-6,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
275.0,10.1.1.25,ATTACKER-Cart-3,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
275.0,10.1.1.24,ATTACKER-Cart-2,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
275.0,10.1.1.27,ATTACKER-Cart-5,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
275.01,10.1.1.23,ATTACKER-Cart-1,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
275.02,10.1.1.28,ATTACKER-Cart-6,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
275.03,10.1.1.30,ATTACKER-Cart-8,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
275.03,10.1.1.31,ATTACKER-Cart-9,0.91,Phase5-TCP-ACK-Flood,Late-Night,True
275.04,10.1.1.26,ATTACKER-Cart-4,0.86,Phase5-TCP-ACK-Flood,Late-Night,True
276.0,10.1.1.26,ATTACKER-Cart-4,0.85,Phase5-TCP-ACK-Flood,Late-Night,True
276.0,10.1.1.27,ATTACKER-Cart-5,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
276.01,10.1.1.24,ATTACKER-Cart-2,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
276.01,10.1.1.25,ATTACKER-Cart-3,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
276.03,10.1.1.31,ATTACKER-Cart-9,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
276.03,10.1.1.28,ATTACKER-Cart-6,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
276.05,10.1.1.30,ATTACKER-Cart-8,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
276.05,10.1.1.23,ATTACKER-Cart-1,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
277.0,10.1.1.23,ATTACKER-Cart-1,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
277.0,10.1.1.25,ATTACKER-Cart-3,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
277.01,10.1.1.26,ATTACKER-Cart-4,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
277.02,10.1.1.30,ATTACKER-Cart-8,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
277.02,10.1.1.28,ATTACKER-Cart-6,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
277.03,10.1.1.27,ATTACKER-Cart-5,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
277.09,10.1.1.31,ATTACKER-Cart-9,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
277.1,10.1.1.24,ATTACKER-Cart-2,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
278.0,10.1.1.24,ATTACKER-Cart-2,0.84,Phase5-TCP-ACK-Flood,Late-Night,True
278.0,10.1.1.25,ATTACKER-Cart-3,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
278.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
278.01,10.1.1.27,ATTACKER-Cart-5,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
278.01,10.1.1.30,ATTACKER-Cart-8,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
278.04,10.1.1.28,ATTACKER-Cart-6,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
278.06,10.1.1.23,ATTACKER-Cart-1,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
278.1,10.1.1.31,ATTACKER-Cart-9,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
279.0,10.1.1.28,ATTACKER-Cart-6,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
279.0,10.1.1.23,ATTACKER-Cart-1,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
279.01,10.1.1.25,ATTACKER-Cart-3,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
279.01,10.1.1.26,ATTACKER-Cart-4,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
279.01,10.1.1.27,ATTACKER-Cart-5,0.85,Phase5-TCP-ACK-Flood,Late-Night,True
279.04,10.1.1.31,ATTACKER-Cart-9,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
279.06,10.1.1.24,ATTACKER-Cart-2,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
279.18,10.1.1.30,ATTACKER-Cart-8,0.91,Phase5-TCP-ACK-Flood,Late-Night,True
280.0,10.1.1.25,ATTACKER-Cart-3,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
280.0,10.1.1.26,ATTACKER-Cart-4,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
280.0,10.1.1.30,ATTACKER-Cart-8,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
280.01,10.1.1.23,ATTACKER-Cart-1,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
280.02,10.1.1.27,ATTACKER-Cart-5,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
280.03,10.1.1.24,ATTACKER-Cart-2,0.78,Phase5-TCP-ACK-Flood,Late-Night,True
280.05,10.1.1.31,ATTACKER-Cart-9,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
280.06,10.1.1.28,ATTACKER-Cart-6,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
281.0,10.1.1.25,ATTACKER-Cart-3,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
281.01,10.1.1.27,ATTACKER-Cart-5,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
281.01,10.1.1.26,ATTACKER-Cart-4,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
281.02,10.1.1.30,ATTACKER-Cart-8,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
281.03,10.1.1.24,ATTACKER-Cart-2,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
281.12,10.1.1.28,ATTACKER-Cart-6,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
281.14,10.1.1.23,ATTACKER-Cart-1,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
281.77,10.1.1.31,ATTACKER-Cart-9,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
282.0,10.1.1.26,ATTACKER-Cart-4,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
282.01,10.1.1.30,ATTACKER-Cart-8,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
282.01,10.1.1.24,ATTACKER-Cart-2,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
282.03,10.1.1.23,ATTACKER-Cart-1,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
282.04,10.1.1.25,ATTACKER-Cart-3,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
282.04,10.1.1.27,ATTACKER-Cart-5,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
282.07,10.1.1.28,ATTACKER-Cart-6,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
282.24,10.1.1.31,ATTACKER-Cart-9,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
283.0,10.1.1.26,ATTACKER-Cart-4,0.83,Phase5-TCP-ACK-Flood,Late-Night,True
283.0,10.1.1.30,ATTACKER-Cart-8,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
283.0,10.1.1.25,ATTACKER-Cart-3,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
283.0,10.1.1.27,ATTACKER-Cart-5,0.89,Phase5-TCP-ACK-Flood,Late-Night,True
283.01,10.1.1.24,ATTACKER-Cart-2,0.91,Phase5-TCP-ACK-Flood,Late-Night,True
283.03,10.1.1.31,ATTACKER-Cart-9,0.85,Phase5-TCP-ACK-Flood,Late-Night,True
283.04,10.1.1.28,ATTACKER-Cart-6,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
283.14,10.1.1.23,ATTACKER-Cart-1,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
283.27,10.1.1.22,ATTACKER-Cart-0,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
284.0,10.1.1.23,ATTACKER-Cart-1,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
284.01,10.1.1.26,ATTACKER-Cart-4,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
284.01,10.1.1.25,ATTACKER-Cart-3,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
284.01,10.1.1.24,ATTACKER-Cart-2,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
284.02,10.1.1.30,ATTACKER-Cart-8,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
284.03,10.1.1.27,ATTACKER-Cart-5,0.58,Phase5-TCP-ACK-Flood,Late-Night,True
284.06,10.1.1.28,ATTACKER-Cart-6,0.94,Phase5-TCP-ACK-Flood,Late-Night,True
284.29,10.1.1.22,ATTACKER-Cart-0,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
285.0,10.1.1.27,ATTACKER-Cart-5,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
285.0,10.1.1.24,ATTACKER-Cart-2,0.65,Phase5-TCP-ACK-Flood,Late-Night,True
285.0,10.1.1.26,ATTACKER-Cart-4,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
285.02,10.1.1.25,ATTACKER-Cart-3,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
285.02,10.1.1.30,ATTACKER-Cart-8,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
285.04,10.1.1.28,ATTACKER-Cart-6,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
285.05,10.1.1.22,ATTACKER-Cart-0,0.99,Phase5-TCP-ACK-Flood,Late-Night,True
285.1,10.1.1.23,ATTACKER-Cart-1,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
286.0,10.1.1.25,ATTACKER-Cart-3,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
286.0,10.1.1.28,ATTACKER-Cart-6,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
286.0,10.1.1.24,ATTACKER-Cart-2,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
286.01,10.1.1.23,ATTACKER-Cart-1,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
286.01,10.1.1.26,ATTACKER-Cart-4,0.77,Phase5-TCP-ACK-Flood,Late-Night,True
286.04,10.1.1.27,ATTACKER-Cart-5,0.88,Phase5-TCP-ACK-Flood,Late-Night,True
286.12,10.1.1.30,ATTACKER-Cart-8,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
286.21,10.1.1.22,ATTACKER-Cart-0,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
287.0,10.1.1.24,ATTACKER-Cart-2,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
287.0,10.1.1.25,ATTACKER-Cart-3,0.95,Phase5-TCP-ACK-Flood,Late-Night,True
287.0,10.1.1.27,ATTACKER-Cart-5,0.81,Phase5-TCP-ACK-Flood,Late-Night,True
287.01,10.1.1.30,ATTACKER-Cart-8,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
287.01,10.1.1.23,ATTACKER-Cart-1,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
287.02,10.1.1.26,ATTACKER-Cart-4,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
287.07,10.1.1.22,ATTACKER-Cart-0,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
287.1,10.1.1.28,ATTACKER-Cart-6,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
288.0,10.1.1.25,ATTACKER-Cart-3,0.79,Phase5-TCP-ACK-Flood,Late-Night,True
288.0,10.1.1.24,ATTACKER-Cart-2,0.92,Phase5-TCP-ACK-Flood,Late-Night,True
288.0,10.1.1.26,ATTACKER-Cart-4,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
288.01,10.1.1.28,ATTACKER-Cart-6,0.77,Phase5-TCP-ACK-Flood,Late-Night,True
288.02,10.1.1.22,ATTACKER-Cart-0,0.85,Phase5-TCP-ACK-Flood,Late-Night,True
288.03,10.1.1.30,ATTACKER-Cart-8,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
288.04,10.1.1.23,ATTACKER-Cart-1,0.9,Phase5-TCP-ACK-Flood,Late-Night,True
288.18,10.1.1.27,ATTACKER-Cart-5,0.81,Phase5-TCP-ACK-Flood,Late-Night,True
289.0,10.1.1.26,ATTACKER-Cart-4,0.87,Phase5-TCP-ACK-Flood,Late-Night,True
289.01,10.1.1.23,ATTACKER-Cart-1,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
289.01,10.1.1.28,ATTACKER-Cart-6,1.0,Phase5-TCP-ACK-Flood,Late-Night,True
289.02,10.1.1.27,ATTACKER-Cart-5,0.97,Phase5-TCP-ACK-Flood,Late-Night,True
289.02,10.1.1.30,ATTACKER-Cart-8,0.98,Phase5-TCP-ACK-Flood,Late-Night,True
289.02,10.1.1.25,ATTACKER-Cart-3,0.69,Phase5-TCP-ACK-Flood,Late-Night,True
289.08,10.1.1.24,ATTACKER-Cart-2,0.96,Phase5-TCP-ACK-Flood,Late-Night,True
289.12,10.1.1.22,ATTACKER-Cart-0,0.93,Phase5-TCP-ACK-Flood,Late-Night,True
290.0,10.1.1.24,ATTACKER-Cart-2,0.9,Unknown,Late-Night,False
290.0,10.1.1.26,ATTACKER-Cart-4,0.7,Unknown,Late-Night,False
291.0,10.1.1.30,ATTACKER-Cart-8,0.95,Unknown,Late-Night,False
291.02,10.1.1.24,ATTACKER-Cart-2,0.59,Unknown,Late-Night,False
292.0,10.1.1.26,ATTACKER-Cart-4,0.87,Unknown,Late-Night,False
292.03,10.1.1.28,ATTACKER-Cart-6,0.94,Unknown,Late-Night,False
294.01,10.1.1.26,ATTACKER-Cart-4,0.63,Unknown,Late-Night,False
295.0,10.1.1.30,ATTACKER-Cart-8,0.78,Unknown,Late-Night,False
295.0,10.1.1.25,ATTACKER-Cart-3,0.73,Unknown,Late-Night,False
297.0,10.1.1.28,ATTACKER-Cart-6,0.84,Unknown,Late-Night,False
297.01,10.1.1.27,ATTACKER-Cart-5,0.64,Unknown,Late-Night,False
297.01,10.1.1.26,ATTACKER-Cart-4,0.69,Unknown,Late-Night,False
298.0,10.1.1.23,ATTACKER-Cart-1,0.85,Unknown,Late-Night,False
298.0,10.1.1.26,ATTACKER-Cart-4,0.92,Unknown,Late-Night,False
